lot_id,product_id,process_step,equipment_id,wafer_count,queue_time_hours,process_time_hours,start_time,end_time,defect_count,yield_rate,status
LOT_01770,N3_MOBILE,Deposition,DEP_01,25,6.13,2.62,2026-01-05 10:53:56.366847,2026-01-05 13:30:57.229483,7,,Completed
LOT_01770,N3_MOBILE,CMP,CMP_01,25,6.97,1.94,2026-01-05 20:29:23.410078,2026-01-05 22:25:58.347274,1,,Hold
LOT_01770,N3_MOBILE,Metrology,MET_02,25,6.71,3.54,2026-01-06 05:08:22.482994,2026-01-06 08:40:30.177304,4,,Completed
LOT_01770,N3_MOBILE,Inspection,INSP_01,25,7.58,3.49,2026-01-06 16:15:02.060528,2026-01-06 19:44:29.944063,5,0.9626011554127621,Rework
LOT_01771,N3_CPU,Lithography,LITHO_02,24,3.72,3.74,2026-02-20 05:43:05.733425,2026-02-20 09:27:30.445494,2,,Completed
LOT_01771,N3_CPU,Etching,ETCH_03,24,5.66,1.63,2026-02-20 15:07:22.392362,2026-02-20 16:45:03.565367,2,,Completed
LOT_01771,N3_CPU,Deposition,DEP_01,24,7.19,0.8,2026-02-20 23:56:14.929366,2026-02-21 00:44:16.873833,0,,Completed
LOT_01771,N3_CPU,CMP,CMP_01,24,3.94,2.09,2026-02-21 04:40:30.018359,2026-02-21 06:46:02.288527,3,,Completed
LOT_01771,N3_CPU,Metrology,MET_01,24,6.81,3.91,2026-02-21 13:34:44.535365,2026-02-21 17:29:17.830281,2,,Completed
LOT_01771,N3_CPU,Inspection,INSP_02,24,9.03,2.45,2026-02-22 02:31:17.947354,2026-02-22 04:58:02.901508,2,0.9481309109430878,Completed
LOT_01772,N3_CPU,Lithography,LITHO_02,25,1.66,2.68,2026-02-09 02:39:43.752124,2026-02-09 05:20:40.154700,0,,Completed
LOT_01772,N3_CPU,Etching,ETCH_02,25,14.46,4.0,2026-02-09 19:48:09.134308,2026-02-09 23:48:07.830006,0,,Completed
LOT_01772,N3_CPU,Deposition,DEP_02,25,7.06,4.21,2026-02-10 06:51:26.876703,2026-02-10 11:04:08.696998,3,,Completed
LOT_01772,N3_CPU,CMP,CMP_01,25,7.48,1.66,2026-02-10 18:33:13.839914,2026-02-10 20:12:51.525409,1,,Completed
LOT_01772,N3_CPU,Metrology,MET_02,25,4.58,4.16,2026-02-11 00:47:31.479913,2026-02-11 04:57:09.190029,2,,Completed
LOT_01772,N3_CPU,Inspection,INSP_01,25,8.85,2.43,2026-02-11 13:47:59.979147,2026-02-11 16:14:01.966704,0,0.9254722169625359,Completed
LOT_01773,N3_GPU,Lithography,LITHO_03,25,6.96,3.23,2026-03-30 18:57:29.370312,2026-03-30 22:11:24.967759,2,,Completed
LOT_01773,N3_GPU,Etching,ETCH_04,25,11.11,3.25,2026-03-31 09:17:48.251051,2026-03-31 12:32:47.957085,2,,Completed
LOT_01773,N3_GPU,Deposition,DEP_03,25,4.6,1.2,2026-03-31 17:08:44.528825,2026-03-31 18:20:41.996405,2,,Completed
LOT_01773,N3_GPU,CMP,CMP_02,25,5.97,2.02,2026-04-01 00:18:52.990239,2026-04-01 02:20:19.351643,2,,Completed
LOT_01773,N3_GPU,Metrology,MET_01,25,6.19,3.22,2026-04-01 08:31:53.833335,2026-04-01 11:44:52.513409,1,,Completed
LOT_01773,N3_GPU,Inspection,INSP_01,25,3.19,2.6,2026-04-01 14:56:15.917590,2026-04-01 17:32:23.019374,2,0.9215819358930084,Completed
LOT_01774,N3_CPU,Lithography,LITHO_02,25,12.13,2.48,2026-03-04 22:07:41.565556,2026-03-05 00:36:14.134876,2,,Completed
LOT_01774,N3_CPU,Etching,ETCH_04,25,16.29,2.76,2026-03-05 16:53:35.717232,2026-03-05 19:39:01.796552,0,,Completed
LOT_01774,N3_CPU,Deposition,DEP_03,25,9.06,3.21,2026-03-06 04:42:55.203793,2026-03-06 07:55:26.236234,3,,Completed
LOT_01774,N3_CPU,CMP,CMP_01,25,3.02,4.13,2026-03-06 10:56:48.930843,2026-03-06 15:04:53.763065,3,,Completed
LOT_01774,N3_CPU,Metrology,MET_01,25,4.02,2.11,2026-03-06 19:05:50.349708,2026-03-06 21:12:23.086414,2,,Completed
LOT_01774,N3_CPU,Inspection,INSP_02,25,12.3,1.92,2026-03-07 09:30:08.394908,2026-03-07 11:25:25.928393,4,0.9341667567873259,Completed
LOT_01775,N3_CPU,Lithography,LITHO_03,25,9.13,2.59,2026-01-21 22:07:39.310955,2026-01-22 00:43:08.420713,2,,Completed
LOT_01775,N3_CPU,Etching,ETCH_02,25,12.14,4.18,2026-01-22 12:51:39.235768,2026-01-22 17:02:25.153839,4,,Completed
LOT_01775,N3_CPU,Deposition,DEP_03,25,5.23,2.32,2026-01-22 22:16:05.455694,2026-01-23 00:35:35.036838,1,,Completed
LOT_01775,N3_CPU,CMP,CMP_02,25,0.31,4.82,2026-01-23 00:53:54.815606,2026-01-23 05:43:19.488758,2,,Completed
LOT_01775,N3_CPU,Metrology,MET_01,25,5.7,2.34,2026-01-23 11:25:18.494488,2026-01-23 13:45:55.798010,1,,Completed
LOT_01775,N3_CPU,Inspection,INSP_01,25,5.79,4.0,2026-01-23 19:33:29.938295,2026-01-23 23:33:35.487142,0,0.945090566826239,Hold
LOT_01776,N3_CPU,Lithography,LITHO_02,25,3.99,3.08,2026-03-13 06:59:11.602741,2026-03-13 10:03:49.089451,2,,Completed
LOT_01776,N3_CPU,Etching,ETCH_01,25,23.0,4.34,2026-03-14 09:03:55.529374,2026-03-14 13:24:35.836431,1,,Completed
LOT_01776,N3_CPU,Deposition,DEP_02,25,2.6,3.27,2026-03-14 16:00:27.845047,2026-03-14 19:16:23.088901,1,,Completed
LOT_01776,N3_CPU,CMP,CMP_02,25,5.63,2.4,2026-03-15 00:54:09.174160,2026-03-15 03:18:25.940382,1,,Completed
LOT_01776,N3_CPU,Metrology,MET_02,25,3.51,0.5,2026-03-15 06:48:53.333597,2026-03-15 07:18:53.333597,3,,Completed
LOT_01776,N3_CPU,Inspection,INSP_02,25,5.09,2.29,2026-03-15 12:24:09.187181,2026-03-15 14:41:41.412233,3,0.9107487361763695,Completed
LOT_01777,N3_GPU,Lithography,LITHO_03,25,5.84,3.72,2026-02-09 03:50:41.576535,2026-02-09 07:33:44.561228,3,,Completed
LOT_01777,N3_GPU,Etching,ETCH_01,25,9.4,3.35,2026-02-09 16:57:57.909188,2026-02-09 20:18:52.918720,5,,Completed
LOT_01777,N3_GPU,Deposition,DEP_01,25,3.22,3.26,2026-02-09 23:31:48.492853,2026-02-10 02:47:16.840420,2,,Completed
LOT_01777,N3_GPU,CMP,CMP_02,25,3.55,2.68,2026-02-10 06:20:27.415959,2026-02-10 09:01:20.292023,1,,Completed
LOT_01777,N3_GPU,Metrology,MET_02,25,3.88,3.11,2026-02-10 12:54:05.829895,2026-02-10 16:00:26.164348,1,,Completed
LOT_01777,N3_GPU,Inspection,INSP_01,25,3.46,2.84,2026-02-10 19:28:14.269777,2026-02-10 22:18:24.157894,2,0.9655215272264936,Completed
LOT_01778,N3_CPU,Lithography,LITHO_01,25,0.26,3.62,2026-01-22 04:15:44.653931,2026-01-22 07:53:06.793540,1,,Completed
LOT_01778,N3_CPU,Etching,ETCH_03,25,18.43,3.49,2026-01-23 02:19:09.912648,2026-01-23 05:48:49.491687,1,,Completed
LOT_01778,N3_CPU,Deposition,DEP_02,25,15.12,2.81,2026-01-23 20:55:50.569049,2026-01-23 23:44:13.353879,0,,Completed
LOT_01778,N3_CPU,CMP,CMP_01,25,6.95,3.49,2026-01-24 06:41:18.846554,2026-01-24 10:10:58.559478,2,,Completed
LOT_01778,N3_CPU,Metrology,MET_02,25,5.51,3.67,2026-01-24 15:41:17.315597,2026-01-24 19:21:26.731461,0,,Completed
LOT_01778,N3_CPU,Inspection,INSP_02,25,6.5,3.18,2026-01-25 01:51:23.992783,2026-01-25 05:02:28.084926,1,0.9495476043933714,Completed
LOT_01779,N3_CPU,Lithography,LITHO_01,25,5.56,1.66,2026-04-01 00:33:36.747527,2026-04-01 02:13:10.561058,3,,Completed
LOT_01779,N3_CPU,Etching,ETCH_01,25,10.04,4.01,2026-04-01 12:15:41.058167,2026-04-01 16:16:33.087856,1,,Completed
LOT_01779,N3_CPU,Deposition,DEP_01,25,3.78,3.04,2026-04-01 20:03:18.448453,2026-04-01 23:05:28.142118,2,,Completed
LOT_01779,N3_CPU,CMP,CMP_01,25,6.29,3.23,2026-04-02 05:23:08.690261,2026-04-02 08:36:58.451849,1,,Completed
LOT_01779,N3_CPU,Metrology,MET_02,25,9.57,2.88,2026-04-02 18:11:22.613318,2026-04-02 21:04:25.217188,1,,Completed
LOT_01779,N3_CPU,Inspection,INSP_02,25,1.97,1.15,2026-04-02 23:02:42.188000,2026-04-03 00:11:59.344321,1,0.9348534974679718,Completed
LOT_01780,N3_MOBILE,Lithography,LITHO_02,25,7.91,2.93,2026-03-21 10:54:30.494223,2026-03-21 13:50:11.494798,1,,Completed
LOT_01780,N3_MOBILE,Etching,ETCH_03,25,5.57,3.65,2026-03-21 19:24:14.440982,2026-03-21 23:03:05.394808,1,,Rework
LOT_01780,N3_MOBILE,Deposition,DEP_03,25,6.73,3.42,2026-03-22 05:46:56.595998,2026-03-22 09:11:51.814671,1,,Completed
LOT_01780,N3_MOBILE,CMP,CMP_01,25,5.82,3.2,2026-03-22 15:01:03.080508,2026-03-22 18:13:03.704172,0,,Completed
LOT_01780,N3_MOBILE,Metrology,MET_02,25,9.6,4.39,2026-03-23 03:49:11.050898,2026-03-23 08:12:26.028944,4,,Completed
LOT_01780,N3_MOBILE,Inspection,INSP_02,25,8.47,3.13,2026-03-23 16:40:40.482181,2026-03-23 19:48:12.852369,3,0.9458580816787393,Completed
LOT_01781,N3_CPU,Lithography,LITHO_03,25,8.29,3.09,2026-02-05 17:17:22.318412,2026-02-05 20:22:35.831795,1,,Completed
LOT_01781,N3_CPU,Etching,ETCH_03,25,12.02,5.08,2026-02-06 08:23:48.832762,2026-02-06 13:28:27.842417,1,,Completed
LOT_01781,N3_CPU,Deposition,DEP_02,25,14.06,2.85,2026-02-07 03:32:11.833062,2026-02-07 06:23:18.455073,2,,Completed
LOT_01781,N3_CPU,CMP,CMP_02,25,7.49,2.36,2026-02-07 13:52:26.229768,2026-02-07 16:14:03.221016,2,,Completed
LOT_01781,N3_CPU,Metrology,MET_02,25,5.06,2.4,2026-02-07 21:17:33.416902,2026-02-07 23:41:18.600818,4,,Rework
LOT_01781,N3_CPU,Inspection,INSP_01,25,3.79,2.48,2026-02-08 03:28:52.705760,2026-02-08 05:57:33.808112,2,0.9167230857145917,Completed
LOT_01782,N3_MOBILE,Lithography,LITHO_01,25,2.68,1.65,2026-03-23 22:40:57.160760,2026-03-24 00:19:56.416787,1,,Completed
LOT_01782,N3_MOBILE,Etching,ETCH_01,25,13.28,4.8,2026-03-24 13:36:35.157732,2026-03-24 18:24:35.282733,2,,Rework
LOT_01782,N3_MOBILE,Deposition,DEP_03,25,4.41,3.38,2026-03-24 22:49:24.220493,2026-03-25 02:11:57.390535,4,,Completed
LOT_01782,N3_MOBILE,CMP,CMP_02,25,6.97,3.09,2026-03-25 09:10:07.678357,2026-03-25 12:15:49.357906,4,,Completed
LOT_01782,N3_MOBILE,Metrology,MET_01,25,2.09,4.06,2026-03-25 14:21:28.489946,2026-03-25 18:24:55.435145,2,,Completed
LOT_01782,N3_MOBILE,Inspection,INSP_02,25,2.97,3.18,2026-03-25 21:23:10.901947,2026-03-26 00:34:02.982079,0,0.9442532087164924,Completed
LOT_01783,N3_AI,Lithography,LITHO_01,25,8.9,1.18,2026-01-21 20:54:11.067931,2026-01-21 22:04:55.459745,2,,Completed
LOT_01783,N3_AI,Etching,ETCH_04,25,6.71,5.32,2026-01-22 04:47:23.337066,2026-01-22 10:06:48.177824,3,,Completed
LOT_01783,N3_AI,Deposition,DEP_02,25,2.69,0.5,2026-01-22 12:48:17.203435,2026-01-22 13:18:17.203435,4,,Completed
LOT_01783,N3_AI,CMP,CMP_02,25,0.0,1.45,2026-01-22 13:18:17.203435,2026-01-22 14:45:01.444792,5,,Completed
LOT_01783,N3_AI,Metrology,MET_01,25,4.73,3.54,2026-01-22 19:28:55.556747,2026-01-22 23:01:25.410606,1,,Rework
LOT_01783,N3_AI,Inspection,INSP_01,25,5.1,4.22,2026-01-23 04:07:36.308649,2026-01-23 08:20:35.773497,2,0.9061230940229095,Completed
LOT_01784,N3_MOBILE,Lithography,LITHO_02,24,5.01,2.72,2026-03-12 18:00:39.171766,2026-03-12 20:44:06.763371,1,,Completed
LOT_01784,N3_MOBILE,Etching,ETCH_04,24,6.25,3.11,2026-03-13 02:58:55.493733,2026-03-13 06:05:35.152606,5,,Hold
LOT_01784,N3_MOBILE,Deposition,DEP_01,24,12.21,2.89,2026-03-13 18:18:00.361968,2026-03-13 21:11:11.679267,1,,Completed
LOT_01784,N3_MOBILE,CMP,CMP_02,24,11.1,2.88,2026-03-14 08:17:12.293471,2026-03-14 11:10:05.338664,3,,Completed
LOT_01784,N3_MOBILE,Metrology,MET_02,24,4.56,3.52,2026-03-14 15:43:56.366929,2026-03-14 19:15:24.441738,4,,Completed
LOT_01784,N3_MOBILE,Inspection,INSP_02,24,8.27,3.09,2026-03-15 03:31:46.618036,2026-03-15 06:36:58.866671,2,0.9168379985567241,Hold
LOT_01785,N3_AI,Lithography,LITHO_01,25,5.15,3.86,2026-01-14 06:08:47.304630,2026-01-14 10:00:35.685584,1,,Completed
LOT_01785,N3_AI,Etching,ETCH_04,25,1.31,3.32,2026-01-14 11:19:18.961886,2026-01-14 14:38:45.421913,2,,Completed
LOT_01785,N3_AI,Deposition,DEP_02,25,6.45,2.89,2026-01-14 21:06:00.400999,2026-01-14 23:59:14.317972,4,,Completed
LOT_01785,N3_AI,CMP,CMP_01,25,3.65,3.23,2026-01-15 03:38:20.529840,2026-01-15 06:52:05.864986,0,,Completed
LOT_01785,N3_AI,Metrology,MET_02,25,3.23,1.8,2026-01-15 10:05:50.267782,2026-01-15 11:53:53.450791,2,,Completed
LOT_01785,N3_AI,Inspection,INSP_02,25,5.71,3.27,2026-01-15 17:36:18.880160,2026-01-15 20:52:36.730490,4,0.9373476656350189,Completed
LOT_01786,N3_CPU,Lithography,LITHO_03,25,10.84,2.62,2026-03-16 22:50:20.211376,2026-03-17 01:27:23.137601,2,,Completed
LOT_01786,N3_CPU,Etching,ETCH_03,25,13.56,4.15,2026-03-17 15:00:45.187675,2026-03-17 19:09:50.232731,2,,Completed
LOT_01786,N3_CPU,Deposition,DEP_02,25,4.12,3.43,2026-03-17 23:16:54.051117,2026-03-18 02:42:33.815076,2,,Completed
LOT_01786,N3_CPU,CMP,CMP_02,25,3.78,2.65,2026-03-18 06:29:37.272776,2026-03-18 09:08:34.177610,2,,Completed
LOT_01786,N3_CPU,Metrology,MET_01,25,6.62,2.85,2026-03-18 15:45:52.995186,2026-03-18 18:36:38.724896,0,,Completed
LOT_01786,N3_CPU,Inspection,INSP_02,25,5.47,4.59,2026-03-19 00:04:33.649800,2026-03-19 04:39:48.356864,2,0.947241978483494,Completed
LOT_01787,N3_GPU,Lithography,LITHO_03,24,2.49,2.05,2026-03-23 03:29:16.185331,2026-03-23 05:32:06.138902,4,,Completed
LOT_01787,N3_GPU,Etching,ETCH_03,24,14.52,4.07,2026-03-23 20:03:29.036559,2026-03-24 00:07:30.348830,1,,Completed
LOT_01787,N3_GPU,Deposition,DEP_01,24,5.9,3.63,2026-03-24 06:01:17.477546,2026-03-24 09:39:01.798743,3,,Completed
LOT_01787,N3_GPU,CMP,CMP_02,24,10.36,3.0,2026-03-24 20:00:42.502600,2026-03-24 23:00:28.206089,2,,Completed
LOT_01787,N3_GPU,Metrology,MET_01,24,4.89,3.07,2026-03-25 03:53:37.465904,2026-03-25 06:57:58.884048,3,,Completed
LOT_01787,N3_GPU,Inspection,INSP_01,24,6.39,4.08,2026-03-25 13:21:07.164823,2026-03-25 17:25:48.401274,3,0.9115935585755149,Completed
LOT_01788,N3_AI,Lithography,LITHO_02,25,5.78,3.61,2026-03-18 05:46:59.799205,2026-03-18 09:23:45.867344,1,,Completed
LOT_01788,N3_AI,Etching,ETCH_03,25,16.8,2.27,2026-03-19 02:11:50.153007,2026-03-19 04:28:15.337494,2,,Completed
LOT_01788,N3_AI,Deposition,DEP_03,25,8.27,3.11,2026-03-19 12:44:17.117177,2026-03-19 15:50:44.394183,3,,Completed
LOT_01788,N3_AI,CMP,CMP_02,25,5.81,3.28,2026-03-19 21:39:26.636138,2026-03-20 00:56:13.328779,0,,Completed
LOT_01788,N3_AI,Metrology,MET_02,25,4.58,4.16,2026-03-20 05:30:52.801126,2026-03-20 09:40:44.195203,3,,Completed
LOT_01788,N3_AI,Inspection,INSP_01,25,8.17,1.64,2026-03-20 17:50:43.459301,2026-03-20 19:29:12.361177,5,0.928052853254703,Completed
LOT_01789,N3_MOBILE,Lithography,LITHO_01,25,4.3,4.83,2026-03-17 22:18:03.802764,2026-03-18 03:07:39.672714,3,,Completed
LOT_01789,N3_MOBILE,Etching,ETCH_04,25,16.53,2.21,2026-03-18 19:39:19.719671,2026-03-18 21:51:57.515031,4,,Completed
LOT_01789,N3_MOBILE,Deposition,DEP_02,25,6.23,1.43,2026-03-19 04:05:28.440010,2026-03-19 05:31:07.671754,2,,Rework
LOT_01789,N3_MOBILE,CMP,CMP_02,25,3.81,3.21,2026-03-19 09:19:44.844904,2026-03-19 12:32:23.578682,4,,Completed
LOT_01789,N3_MOBILE,Metrology,MET_02,25,7.96,2.58,2026-03-19 20:30:06.670550,2026-03-19 23:04:55.777111,3,,Completed
LOT_01789,N3_MOBILE,Inspection,INSP_02,25,6.1,1.7,2026-03-20 05:10:54.337292,2026-03-20 06:52:40.281844,4,0.9874114675983239,Completed
LOT_01790,N3_CPU,Lithography,LITHO_03,25,4.83,2.97,2026-02-08 14:49:44.269078,2026-02-08 17:47:49.832139,1,,Completed
LOT_01790,N3_CPU,Etching,ETCH_01,25,7.37,1.56,2026-02-09 01:09:47.056008,2026-02-09 02:43:15.036345,0,,Completed
LOT_01790,N3_CPU,Deposition,DEP_02,25,6.26,3.08,2026-02-09 08:58:54.880575,2026-02-09 12:03:50.067940,0,,Completed
LOT_01790,N3_CPU,CMP,CMP_01,25,1.97,4.07,2026-02-09 14:01:54.492950,2026-02-09 18:05:51.869100,1,,Completed
LOT_01790,N3_CPU,Metrology,MET_01,25,5.37,0.91,2026-02-09 23:28:20.409264,2026-02-10 00:22:44.071416,4,,Completed
LOT_01790,N3_CPU,Inspection,INSP_02,25,9.29,2.62,2026-02-10 09:39:52.961793,2026-02-10 12:17:16.692072,2,0.9046296176509501,Completed
LOT_01791,N3_AI,Lithography,LITHO_01,25,5.68,1.94,2026-02-04 07:40:32.138444,2026-02-04 09:37:10.970575,1,,Completed
LOT_01791,N3_AI,Etching,ETCH_01,25,13.25,4.0,2026-02-04 22:52:21.834440,2026-02-05 02:52:35.421575,1,,Completed
LOT_01791,N3_AI,Deposition,DEP_03,25,7.19,3.38,2026-02-05 10:03:55.373815,2026-02-05 13:26:47.777553,0,,Completed
LOT_01791,N3_AI,CMP,CMP_02,25,2.21,3.71,2026-02-05 15:39:10.587715,2026-02-05 19:21:39.356041,7,,Completed
LOT_01791,N3_AI,Metrology,MET_02,25,6.47,0.68,2026-02-06 01:50:08.706764,2026-02-06 02:31:05.872868,0,,Completed
LOT_01791,N3_AI,Inspection,INSP_02,25,6.83,4.1,2026-02-06 09:20:38.237176,2026-02-06 13:26:55.315089,1,0.9103908103002436,Completed
LOT_01792,N3_GPU,Lithography,LITHO_02,25,6.52,1.21,2026-01-31 21:31:12.726682,2026-01-31 22:43:57.218110,0,,Completed
LOT_01792,N3_GPU,Etching,ETCH_03,25,5.16,4.4,2026-02-01 03:53:26.772591,2026-02-01 08:17:42.109782,1,,Completed
LOT_01792,N3_GPU,Deposition,DEP_03,25,8.31,3.94,2026-02-01 16:36:26.531358,2026-02-01 20:32:33.771504,3,,Completed
LOT_01792,N3_GPU,CMP,CMP_02,25,7.9,3.25,2026-02-02 04:26:26.103765,2026-02-02 07:41:38.047430,5,,Rework
LOT_01792,N3_GPU,Metrology,MET_02,25,5.51,1.74,2026-02-02 13:12:01.263822,2026-02-02 14:56:31.338551,2,,Completed
LOT_01792,N3_GPU,Inspection,INSP_01,25,10.49,3.87,2026-02-03 01:26:00.964467,2026-02-03 05:18:26.978416,3,0.9331401221895068,Completed
LOT_01793,N3_CPU,Lithography,LITHO_03,24,4.16,3.75,2026-01-22 01:09:46.933214,2026-01-22 04:54:44.156979,2,,Completed
LOT_01793,N3_CPU,Etching,ETCH_03,24,6.93,4.07,2026-01-22 11:50:25.380969,2026-01-22 15:54:30.760142,0,,Completed
LOT_01793,N3_CPU,Deposition,DEP_01,24,7.99,1.48,2026-01-22 23:54:12.664107,2026-01-23 01:22:58.063281,1,,Completed
LOT_01793,N3_CPU,CMP,CMP_02,24,1.39,1.21,2026-01-23 02:46:16.214132,2026-01-23 03:58:42.170046,2,,Completed
LOT_01793,N3_CPU,Metrology,MET_01,24,7.41,4.77,2026-01-23 11:23:27.430314,2026-01-23 16:09:26.033198,1,,Completed
LOT_01793,N3_CPU,Inspection,INSP_02,24,6.11,3.41,2026-01-23 22:15:46.030252,2026-01-24 01:40:34.216356,1,0.9518047831940704,Completed
LOT_01794,N3_CPU,Lithography,LITHO_01,25,8.49,2.85,2026-01-03 08:29:12.174510,2026-01-03 11:20:09.172843,4,,Completed
LOT_01794,N3_CPU,Etching,ETCH_03,25,3.54,4.83,2026-01-03 14:52:17.998838,2026-01-03 19:42:22.568509,0,,Completed
LOT_01794,N3_CPU,Deposition,DEP_01,25,4.76,2.74,2026-01-04 00:27:55.837732,2026-01-04 03:12:29.057100,2,,Completed
LOT_01794,N3_CPU,CMP,CMP_02,25,7.94,3.06,2026-01-04 11:08:43.757441,2026-01-04 14:12:19.009793,1,,Completed
LOT_01794,N3_CPU,Metrology,MET_01,25,6.24,2.25,2026-01-04 20:26:48.471967,2026-01-04 22:41:44.738130,2,,Completed
LOT_01794,N3_CPU,Inspection,INSP_02,25,6.32,1.63,2026-01-05 05:00:55.097153,2026-01-05 06:38:57.912080,1,0.9469428642842614,Completed
LOT_01795,N3_GPU,Lithography,LITHO_01,24,1.03,2.67,2026-03-01 22:01:44.653437,2026-03-02 00:41:56.632282,0,,Completed
LOT_01795,N3_GPU,Etching,ETCH_03,24,11.06,2.93,2026-03-02 11:45:44.374560,2026-03-02 14:41:48.923753,1,,Completed
LOT_01795,N3_GPU,Deposition,DEP_01,24,3.21,1.83,2026-03-02 17:54:24.355746,2026-03-02 19:44:08.028935,2,,Completed
LOT_01795,N3_GPU,CMP,CMP_01,24,7.63,4.16,2026-03-03 03:22:02.222544,2026-03-03 07:31:40.061975,3,,Completed
LOT_01795,N3_GPU,Metrology,MET_02,24,10.66,1.57,2026-03-03 18:11:18.080068,2026-03-03 19:45:24.452491,2,,Completed
LOT_01795,N3_GPU,Inspection,INSP_02,24,2.46,4.44,2026-03-03 22:13:01.272212,2026-03-04 02:39:12.696264,0,0.9478150225637219,Completed
LOT_01796,N3_CPU,Lithography,LITHO_03,25,6.6,2.08,2026-02-19 02:36:17.101034,2026-02-19 04:41:22.025723,3,,Completed
LOT_01796,N3_CPU,Etching,ETCH_02,25,8.25,2.16,2026-02-19 12:56:20.101295,2026-02-19 15:06:06.851441,2,,Completed
LOT_01796,N3_CPU,Deposition,DEP_02,25,7.07,2.29,2026-02-19 22:10:15.698164,2026-02-20 00:27:39.813778,2,,Rework
LOT_01796,N3_CPU,CMP,CMP_01,25,2.93,1.84,2026-02-20 03:23:34.885922,2026-02-20 05:13:49.803017,4,,Completed
LOT_01796,N3_CPU,Metrology,MET_02,25,1.85,4.18,2026-02-20 07:04:56.290557,2026-02-20 11:15:49.166281,2,,Rework
LOT_01796,N3_CPU,Inspection,INSP_01,25,2.2,2.2,2026-02-20 13:27:47.614542,2026-02-20 15:39:50.548213,4,0.9640198480431608,Completed
LOT_01797,N3_AI,Lithography,LITHO_03,25,8.92,3.86,2026-01-08 00:55:02.544321,2026-01-08 04:46:34.302181,3,,Completed
LOT_01797,N3_AI,Etching,ETCH_04,25,16.32,4.25,2026-01-08 21:05:51.699279,2026-01-09 01:21:01.831371,0,,Completed
LOT_01797,N3_AI,Deposition,DEP_02,25,4.62,3.44,2026-01-09 05:58:01.488622,2026-01-09 09:24:13.755199,4,,Completed
LOT_01797,N3_AI,CMP,CMP_02,25,5.22,0.59,2026-01-09 14:37:29.041388,2026-01-09 15:12:45.324245,2,,Completed
LOT_01797,N3_AI,Metrology,MET_01,25,5.1,3.71,2026-01-09 20:18:29.843611,2026-01-10 00:01:05.547246,1,,Completed
LOT_01797,N3_AI,Inspection,INSP_02,25,5.62,2.86,2026-01-10 05:38:09.371028,2026-01-10 08:29:43.069556,1,0.9344229549405494,Completed
LOT_01798,N3_MOBILE,Lithography,LITHO_02,25,1.37,3.96,2026-02-22 15:22:07.953751,2026-02-22 19:19:38.685250,1,,Completed
LOT_01798,N3_MOBILE,Etching,ETCH_03,25,11.42,1.79,2026-02-23 06:44:46.975059,2026-02-23 08:32:04.829353,4,,Completed
LOT_01798,N3_MOBILE,Deposition,DEP_01,25,11.34,3.96,2026-02-23 19:52:34.240911,2026-02-23 23:50:22.681365,0,,Completed
LOT_01798,N3_MOBILE,CMP,CMP_02,25,8.72,5.67,2026-02-24 08:33:49.654664,2026-02-24 14:14:06.433082,0,,Completed
LOT_01798,N3_MOBILE,Metrology,MET_01,25,3.58,1.25,2026-02-24 17:48:50.347846,2026-02-24 19:04:07.519431,1,,Rework
LOT_01798,N3_MOBILE,Inspection,INSP_02,25,6.76,2.54,2026-02-25 01:49:31.890401,2026-02-25 04:21:50.624894,0,0.9266305392598493,Completed
LOT_01799,N3_MOBILE,Lithography,LITHO_02,25,4.91,0.95,2026-02-20 06:54:34.376504,2026-02-20 07:51:24.137824,2,,Completed
LOT_01799,N3_MOBILE,Etching,ETCH_02,25,6.01,1.93,2026-02-20 13:52:15.841371,2026-02-20 15:48:04.047177,1,,Completed
LOT_01799,N3_MOBILE,Deposition,DEP_03,25,5.45,2.68,2026-02-20 21:14:59.282618,2026-02-20 23:55:54.994062,3,,Completed
LOT_01799,N3_MOBILE,CMP,CMP_01,25,6.58,4.34,2026-02-21 06:30:36.124659,2026-02-21 10:51:13.109917,0,,Hold
LOT_01799,N3_MOBILE,Metrology,MET_01,25,4.83,3.53,2026-02-21 15:41:18.554073,2026-02-21 19:13:00.095047,2,,Completed
LOT_01799,N3_MOBILE,Inspection,INSP_02,25,9.93,3.35,2026-02-22 05:08:30.900002,2026-02-22 08:29:24.146712,4,0.9470824921406532,Completed
LOT_01800,N3_MOBILE,Lithography,LITHO_01,25,6.58,2.57,2026-02-10 09:34:53.729055,2026-02-10 12:09:04.425834,1,,Hold
LOT_01800,N3_MOBILE,Etching,ETCH_04,25,7.07,3.58,2026-02-10 19:13:00.756085,2026-02-10 22:47:48.136282,1,,Completed
LOT_01800,N3_MOBILE,Deposition,DEP_02,25,7.71,3.59,2026-02-11 06:30:32.012006,2026-02-11 10:05:44.880645,3,,Completed
LOT_01800,N3_MOBILE,CMP,CMP_02,25,5.04,1.38,2026-02-11 15:08:09.438001,2026-02-11 16:31:03.005042,0,,Completed
LOT_01800,N3_MOBILE,Metrology,MET_02,25,5.1,4.08,2026-02-11 21:37:05.498403,2026-02-12 01:41:56.743915,5,,Rework
LOT_01800,N3_MOBILE,Inspection,INSP_01,25,3.83,3.02,2026-02-12 05:31:29.287407,2026-02-12 08:32:54.848010,3,0.9298826548185313,Completed
